1,0,29875,43341
1,0,14085,28545
1,0,31789,31788
0,1,52606,73153
1,0,30888,52005
1,0,17386,17385
1,0,9541,9540
0,1,46966,57525
1,0,78614,143259
1,0,52492,67491
1,0,4729,4728
0,1,117031,146216
1,0,41621,41619
1,0,25600,45729
0,1,53067,102355
1,0,40435,49899
0,1,22793,54071
0,1,33349,38790
1,0,10846,12510
1,0,2038,2037
1,0,61179,86232
0,1,80461,141187
1,0,25851,25848
1,0,32394,57672
0,1,31602,51027
0,1,27956,71370
1,0,136736,187404
1,0,87948,91938
1,0,2098,2097
1,0,45549,48036
1,0,33689,33687
1,0,35611,35610
1,0,49843,81357
1,0,57949,57948
0,1,61617,160218
1,0,77209,111738
1,0,119600,173154
1,0,18036,24600
1,0,20952,26892
0,1,23836,39101
1,0,18316,18315
1,0,8340,10089
0,1,69452,129927
1,0,64054,121950
0,1,86295,165324
1,0,20264,22788
1,0,1639,1638
0,1,17819,32667
1,0,14585,14583
1,0,49157,99735
1,0,12998,12996
1,0,60175,60174
1,0,10307,10305
0,1,37977,66940
1,0,27307,32844
1,0,65605,87174
1,0,5883,5880
1,0,53768,64935
0,1,98684,236809
1,0,9176,9174
0,1,74075,103867
1,0,9646,9645
1,0,23887,23886
1,0,29299,29298
1,0,38747,38745
1,0,108820,108819
1,0,13672,26346
1,0,18304,18303
1,0,1578,1575
1,0,21448,21447
1,0,14820,14817
1,0,37728,37725
1,0,36538,36537
1,0,10890,14256
0,1,38649,82338
1,0,15865,15864
1,0,76543,76542
1,0,53616,53613
1,0,94804,115482
0,1,45611,75623
1,0,18047,18045
1,0,100002,99999
1,0,16158,16155
1,0,4204,4203
1,0,74169,100086
1,0,4026,4023
1,0,9107,10005
1,0,58739,58737
1,0,39405,56862
1,0,62881,62880
1,0,146248,216834
0,1,44066,105024
1,0,63021,92760
1,0,33564,33561
1,0,12461,12459
1,0,50708,66243
1,0,20644,20883
1,0,15332,20049
0,1,62162,114873
0,1,36910,59714
1,0,25034,33432
1,0,15572,19629
0,1,114786,159985
1,0,27242,35913
1,0,46227,60036
1,0,10556,10554
1,0,11745,14481
0,1,70032,106954
1,0,5143,5142
1,0,42405,57036
1,0,13674,15306
1,0,41706,85602
0,1,116863,272059
1,0,19263,24516
1,0,18586,18585
0,1,90233,114558
1,0,43274,75261
1,0,24604,24603
1,0,86252,119877
1,0,10636,14940
1,0,42771,87519
1,0,34402,48189
0,1,20176,30849
1,0,56585,56583
1,0,25658,25656
1,0,46125,60789
1,0,18575,18573
1,0,19465,47529
1,0,26343,63000
0,1,62789,97425
1,0,9239,9237
1,0,17607,19896
0,1,58406,111832
1,0,24374,24372
1,0,27192,27189
1,0,4147,4146
1,0,7427,7425
0,1,112588,214935
0,1,7279,10758
1,0,11481,11478
1,0,25372,26367
1,0,9088,9087
0,1,66258,106440
1,0,60755,91782
1,0,4743,4740
1,0,89263,142983
1,0,44224,56598
1,0,12791,12789
0,1,56796,85369
1,0,10775,10773
1,0,28279,28278
1,0,26440,34533
1,0,14966,20037
1,0,77178,105678
1,0,2693,2691
0,1,50105,143350
1,0,12554,18093
1,0,14024,14022
1,0,23543,23541
1,0,15376,15375
1,0,70725,129435
1,0,13071,13068
1,0,67201,67200
0,1,99537,166198
1,0,33764,33762
1,0,64253,161991
0,1,114764,143580
0,1,13225,18812
0,1,55558,114455
1,0,90968,157758
0,1,64042,90946
1,0,26156,34929
1,0,27834,27831
1,0,32518,69513
1,0,45970,75675
1,0,4214,4212
1,0,24033,54078
1,0,8647,8691
1,0,50146,65052
1,0,7217,7215
1,0,28351,28350
1,0,10039,10038
1,0,31367,31365
1,0,36095,36093
1,0,49162,49161
1,0,30011,30009
1,0,14820,14817
1,0,10027,10026
1,0,7637,7635
0,1,14609,25647
1,0,4370,4368
1,0,45515,45513
0,1,21344,41327
0,1,101434,211344
1,0,11594,11592
1,0,6828,6825
1,0,18777,24897
1,0,16780,22362
1,0,50801,50799
1,0,27207,50658
0,1,64803,114352
1,0,5529,5526
1,0,33294,33291
1,0,23173,23172
1,0,59729,87921
0,1,119595,347193
1,0,29707,37473
1,0,33289,44832
1,0,69689,176706
0,1,69138,105974
0,1,23051,46996
1,0,27118,34779
1,0,30178,42063
1,0,3527,3525
1,0,88272,153792
1,0,29877,69300
1,0,21431,21429
1,0,94035,209337
1,0,1462,1461
1,0,37802,37800
1,0,31639,31638
1,0,119674,119673
1,0,17245,22584
1,0,157933,395916
1,0,58258,58257
0,1,64670,105636
1,0,40299,74235
1,0,52007,52005
1,0,130946,130944
0,1,99998,133012
1,0,3956,3954
1,0,18020,21243
1,0,62912,62910
1,0,23840,34101
0,1,54263,127817
1,0,4458,4455
1,0,6272,6270
1,0,25699,33324
1,0,7426,7425
0,1,115584,241304
1,0,12382,12381
1,0,26427,29889
0,1,90248,186503
1,0,6398,6780
1,0,80808,90585
1,0,24996,37026
0,1,36638,62641
1,0,6610,6609
1,0,2597,2595
1,0,51115,74757
0,1,22397,46628
1,0,19020,27006
1,0,17547,18465
1,0,19674,21234
1,0,41888,53625
1,0,51663,90528
1,0,36190,49866
1,0,47845,49170
1,0,26109,37836
1,0,5661,5658
1,0,3307,3306
0,1,54665,82660
1,0,5969,5967
1,0,24794,24792
1,0,10431,11094
0,1,29507,55876
1,0,43576,115968
1,0,16166,16164
1,0,70566,70563
0,1,44562,82827
1,0,46966,67824
1,0,2991,2988
1,0,12383,12381
0,1,80755,116547
1,0,11530,12471
1,0,29338,35766
0,1,86366,186160
1,0,46099,60543
1,0,21323,21321
0,1,59174,82125
0,1,34011,51888
0,1,45943,79739
1,0,81086,134724
0,1,39380,86976
0,1,21762,39039
1,0,6255,6252
1,0,24821,24819
1,0,33657,76008
1,0,45724,119154
1,0,25583,25581
1,0,68993,105132
1,0,10493,10491
0,1,2142,2390
1,0,29256,29253
1,0,103395,146361
1,0,8018,8016
1,0,17113,23454
1,0,70536,90996
0,1,85342,208650
1,0,35255,48876
1,0,11041,11040
1,0,45934,54840
1,0,48992,60273
0,1,76897,109443
1,0,30232,30231
1,0,36207,36204
1,0,22174,29049
1,0,9247,9246
1,0,7572,7569
1,0,26426,26424
1,0,32068,54966
0,1,34868,57100
1,0,19457,19455
1,0,14918,14916
0,1,50964,125783
0,1,31231,82068
1,0,103953,161832
1,0,27938,27936
1,0,22791,22788
1,0,42654,42651
1,0,29735,29733
1,0,2201,2199
0,1,82324,103640
1,0,118397,182370
1,0,6965,6963
1,0,2152,2151
1,0,24062,24060
1,0,34375,95406
0,1,99834,200045
1,0,13325,13323
1,0,21085,21084
0,1,76630,100385
1,0,96492,231711
0,1,58179,170005
1,0,19972,19971
1,0,70062,70059
0,1,58581,78688
1,0,26903,26901
1,0,7437,7434
1,0,35393,35391
1,0,20460,24435
1,0,34833,43746
0,1,28601,71576
1,0,87333,87330
1,0,102009,126141
